spec_id,features,draw_id,status,K_Y_h8,K_G_h8
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,12,OK,-0.063321383,0.645669185
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,13,OK,0.474090415,0.609591603
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,14,OK,1.621707776,0.930840376
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,15,OK,0.308092712,0.592771460
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,16,OK,0.966373397,0.583095167
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,17,OK,1.828110454,0.705390637
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,18,OK,-0.119405309,0.666674113
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,0,OK,0.262186387,0.501272659
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,1,OK,0.888536991,0.841843988
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,2,OK,0.341350965,0.682661706
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,3,OK,-0.209958393,0.619866642
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,4,OK,0.218941338,0.681392441
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,5,OK,-0.028173867,0.693113401
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,6,OK,0.075290206,0.380339770
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,7,OK,0.489101794,0.676741271
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,8,OK,2.156247656,0.735417956
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,9,OK,-0.443248331,0.743975080
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,10,OK,-1.676926000,0.638249635
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,11,OK,-0.065854666,0.754994582
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,12,OK,1.314776101,0.836637912
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,13,OK,0.297427476,0.585170739
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,14,OK,0.443540827,0.533483424
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,15,OK,0.606039002,0.707859890
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,16,OK,-0.828381576,0.651369942
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,17,OK,-0.596873014,0.579966158
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,18,OK,0.369811268,0.817567078
