spec_id,features,excluded_country,status,K_Y_h8,K_G_h8
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,CYP,OK,0.298371335,0.691257245
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,CZE,OK,0.355239611,0.716263268
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,DEU,OK,0.252031119,0.707413521
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,DNK,OK,0.371859413,0.707803796
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,ESP,OK,0.121554657,0.714890723
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,EST,OK,0.178949562,0.742059077
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,FIN,OK,0.174892268,0.701992350
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,FRA,OK,0.209783625,0.705131784
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,GRC,OK,0.756194763,0.739646693
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,HRV,OK,0.145860864,0.678782207
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,HUN,OK,0.243276694,0.665413010
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,IRL,OK,0.121765928,0.682728312
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,ITA,OK,0.220531092,0.724791069
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,LTU,OK,0.131974092,0.736725818
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,LUX,OK,0.699190652,0.696123050
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,LVA,OK,0.078861017,0.678818948
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,MLT,OK,0.572903956,0.720322268
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,NLD,OK,0.282015824,0.707662695
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,POL,OK,0.263264399,0.713505675
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,PRT,OK,0.255320210,0.712711931
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,ROU,OK,0.353815745,0.697455330
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,SVK,OK,0.402793274,0.784512825
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,SVN,OK,0.223863631,0.694593954
public_debt__household_net_financial_worth__real_ppp_income,debt+liq+log_gdp_pc,SWE,OK,0.217772547,0.706445149
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,AUT,OK,-0.095712285,0.648894815
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,BEL,OK,-0.107280830,0.645385483
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,BGR,OK,-0.122108739,0.645127462
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,CYP,OK,0.177535861,0.627109345
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,CZE,OK,0.091511960,0.653026949
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,DEU,OK,-0.002387979,0.647423227
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,DNK,OK,0.137672033,0.648982716
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,ESP,OK,-0.246658850,0.653212434
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,EST,OK,-0.142460121,0.677587866
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,FIN,OK,-0.077480216,0.645933020
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,FRA,OK,-0.076644907,0.645763730
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,GRC,OK,0.503707812,0.687223312
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,HRV,OK,-0.146098178,0.621789898
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,HUN,OK,-0.072301324,0.633700762
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,IRL,OK,0.029124350,0.641784537
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,ITA,OK,-0.085663542,0.660956688
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,LTU,OK,-0.119604864,0.688136626
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,LUX,OK,0.418330417,0.644285753
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,LVA,OK,-0.252041088,0.616052745
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,MLT,OK,0.073220036,0.665765753
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,NLD,OK,-0.085945358,0.637813197
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,POL,OK,-0.006211245,0.663038957
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,PRT,OK,-0.056142008,0.651663111
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,ROU,OK,-0.066052926,0.619359907
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,SVK,OK,0.098877005,0.712462602
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,SVN,OK,-0.032727316,0.634115975
investment_import_content__public_debt__household_net_financial_worth__real_ppp_income,trade+debt+liq+log_gdp_pc,SWE,OK,-0.092358709,0.643639003
